3.333333 0.862044 20.637879
3.343343 0.859675 21.454532
3.353353 0.857319 22.241092
3.363363 0.854975 22.997511
3.373373 0.852643 23.723809
3.383383 0.850323 24.420063
3.393393 0.848015 25.086403
3.403403 0.845720 25.723002
3.413413 0.843436 26.330072
3.423423 0.841164 26.907855
3.433433 0.838904 27.456619
3.443443 0.836655 27.976652
3.453453 0.834418 28.468258
3.463463 0.832192 28.931751
3.473473 0.829977 29.367453
3.483483 0.827774 29.775687
3.493493 0.825582 30.156777
3.503504 0.823401 30.511044
3.513514 0.821231 30.838802
3.523524 0.819073 31.140359
3.533534 0.816925 31.416013
3.543544 0.814787 31.666048
3.553554 0.812661 31.890736
3.563564 0.810545 32.090338
3.573574 0.808440 32.265094
3.583584 0.806345 32.415233
3.593594 0.804260 32.540965
3.603604 0.802186 32.642484
3.613614 0.800122 32.719964
3.623624 0.798069 32.773565
3.633634 0.796025 32.803428
3.643644 0.793992 32.809675
3.653654 0.791968 32.792413
3.663664 0.789954 32.751731
3.673674 0.787951 32.687702
3.683684 0.785957 32.600382
3.693694 0.783972 32.489813
3.703704 0.781998 32.356022
3.713714 0.780032 32.199021
3.723724 0.778077 32.018813
3.733734 0.776131 31.815387
3.743744 0.774194 31.588721
3.753754 0.772266 31.338786
3.763764 0.770348 31.065545
3.773774 0.768439 30.768956
3.783784 0.766539 30.448972
3.793794 0.764648 30.105546
3.803804 0.762766 29.738629
3.813814 0.760893 29.348177
3.823824 0.759029 28.934148
3.833834 0.757173 28.496511
3.843844 0.755326 28.035243
3.853854 0.753488 27.550337
3.863864 0.751659 27.041799
3.873874 0.749838 26.509657
3.883884 0.748026 25.953963
3.893894 0.746222 25.374794
3.903904 0.744427 24.772259
3.913914 0.742640 24.146500
3.923924 0.740861 23.497698
3.933934 0.739090 22.826076
3.943944 0.737328 22.131902
3.953954 0.735574 21.415493
3.963964 0.733827 20.677222
3.973974 0.732089 19.917515
3.983984 0.730359 19.136860
3.993994 0.728637 18.335808
4.004004 0.726922 17.514973
4.014014 0.725215 16.675039
4.024024 0.723516 15.816759
4.034034 0.721825 14.940954
4.044044 0.720141 14.048516
4.054054 0.718465 13.140409
4.064064 0.716797 12.217664
4.074074 0.715136 11.281380
4.084084 0.713482 10.332720
4.094094 0.711836 9.372909
4.104104 0.710198 8.403226
4.114114 0.708566 7.425004
4.124124 0.706942 6.439622
4.134134 0.705325 5.448497
4.144144 0.703715 4.453077
4.154154 0.702112 3.454837
4.164164 0.700517 2.455266
4.174174 0.698928 1.455864
4.184184 0.697346 0.458129
4.194194 0.695772 -0.536451
4.204204 0.694204 -1.526401
4.214214 0.692643 -2.510274
4.224224 0.691089 -3.486655
4.234234 0.689541 -4.454167
4.244244 0.688001 -5.411482
4.254254 0.686467 -6.357321
4.264264 0.684940 -7.290465
4.274274 0.683419 -8.209755
4.284284 0.681905 -9.114097
4.294294 0.680397 -10.002467
4.304304 0.678896 -10.873908
4.314314 0.677401 -11.727536
4.324324 0.675913 -12.562539
4.334334 0.674431 -13.378175
4.344344 0.672955 -14.173772
4.354354 0.671485 -14.948729
4.364364 0.670022 -15.702509
4.374374 0.668565 -16.434641
4.384384 0.667114 -17.144716
4.394394 0.665670 -17.832381
4.404404 0.664231 -18.497341
4.414414 0.662798 -19.139351
4.424424 0.661372 -19.758213
4.434434 0.659951 -20.353776
4.444444 0.658537 -20.925927
4.454454 0.657128 -21.474591
4.464464 0.655725 -21.999726
4.474474 0.654328 -22.501319
4.484484 0.652937 -22.979385
4.494494 0.651551 -23.433961
4.504505 0.650171 -23.865103
4.514515 0.648797 -24.272887
4.524525 0.647429 -24.657401
4.534535 0.646066 -25.018745
4.544545 0.644708 -25.357030
4.554555 0.643357 -25.672373
4.564565 0.642011 -25.964896
4.574575 0.640670 -26.234726
4.584585 0.639335 -26.481989
4.594595 0.638005 -26.706815
4.604605 0.636680 -26.909330
4.614615 0.635361 -27.089660
4.624625 0.634048 -27.247926
4.634635 0.632739 -27.384246
4.644645 0.631436 -27.498734
4.654655 0.630138 -27.591496
4.664665 0.628845 -27.662636
4.674675 0.627558 -27.712249
4.684685 0.626275 -27.740424
4.694695 0.624998 -27.747246
4.704705 0.623726 -27.732790
4.714715 0.622458 -27.697129
4.724725 0.621196 -27.640325
4.734735 0.619939 -27.562439
4.744745 0.618687 -27.463524
4.754755 0.617440 -27.343629
4.764765 0.616197 -27.202799
4.774775 0.614960 -27.041075
4.784785 0.613727 -26.858498
4.794795 0.612499 -26.655105
4.804805 0.611276 -26.430934
4.814815 0.610058 -26.186021
4.824825 0.608845 -25.920409
4.834835 0.607636 -25.634140
4.844845 0.606432 -25.327262
4.854855 0.605232 -24.999831
4.864865 0.604037 -24.651908
4.874875 0.602847 -24.283567
4.884885 0.601662 -23.894891
4.894895 0.600481 -23.485978
4.904905 0.599304 -23.056941
4.914915 0.598132 -22.607910
4.924925 0.596965 -22.139036
4.934935 0.595801 -21.650491
4.944945 0.594643 -21.142469
4.954955 0.593489 -20.615194
4.964965 0.592339 -20.068914
4.974975 0.591193 -19.503910
4.984985 0.590052 -18.920495
4.994995 0.588915 -18.319015
5.005005 0.587783 -17.699854
5.015015 0.586654 -17.063433
5.025025 0.585530 -16.410211
5.035035 0.584410 -15.740690
5.045045 0.583295 -15.055413
5.055055 0.582183 -14.354965
5.065065 0.581076 -13.639974
5.075075 0.579973 -12.911114
5.085085 0.578874 -12.169099
5.095095 0.577778 -11.414686
5.105105 0.576687 -10.648677
5.115115 0.575601 -9.871910
5.125125 0.574518 -9.085266
5.135135 0.573439 -8.289659
5.145145 0.572364 -7.486040
5.155155 0.571293 -6.675389
5.165165 0.570225 -5.858716
5.175175 0.569162 -5.037054
5.185185 0.568103 -4.211457
5.195195 0.567047 -3.382996
5.205205 0.565996 -2.552752
5.215215 0.564948 -1.721816
5.225225 0.563904 -0.891280
5.235235 0.562864 -0.062234
5.245245 0.561827 0.764236
5.255255 0.560795 1.587057
5.265265 0.559766 2.405172
5.275275 0.558740 3.217541
5.285285 0.557719 4.023152
5.295295 0.556701 4.821015
5.305305 0.555686 5.610176
5.315315 0.554676 6.389712
5.325325 0.553669 7.158737
5.335335 0.552665 7.916405
5.345345 0.551665 8.661910
5.355355 0.550669 9.394487
5.365365 0.549676 10.113418
5.375375 0.548687 10.818027
5.385385 0.547701 11.507681
5.395395 0.546719 12.181795
5.405405 0.545740 12.839826
5.415415 0.544764 13.481274
5.425425 0.543792 14.105684
5.435435 0.542823 14.712640
5.445445 0.541858 15.301768
5.455455 0.540896 15.872731
5.465465 0.539938 16.425229
5.475475 0.538983 16.958998
5.485485 0.538031 17.473806
5.495495 0.537082 17.969452
5.505506 0.536137 18.445766
5.515516 0.535195 18.902603
5.525526 0.534256 19.339843
5.535536 0.533320 19.757390
5.545546 0.532388 20.155167
5.555556 0.531459 20.533119
5.565566 0.530533 20.891206
5.575576 0.529610 21.229403
5.585586 0.528691 21.547702
5.595596 0.527774 21.846102
5.605606 0.526861 22.124617
5.615616 0.525951 22.383268
5.625626 0.525043 22.622085
5.635636 0.524139 22.841102
5.645646 0.523238 23.040361
5.655656 0.522340 23.219909
5.665666 0.521445 23.379793
5.675676 0.520553 23.520067
5.685686 0.519664 23.640785
5.695696 0.518778 23.742001
5.705706 0.517895 23.823773
5.715716 0.517015 23.886158
5.725726 0.516138 23.929212
5.735736 0.515264 23.952994
5.745746 0.514393 23.957559
5.755756 0.513525 23.942966
5.765766 0.512659 23.909271
5.775776 0.511796 23.856531
5.785786 0.510937 23.784803
5.795796 0.510080 23.694144
5.805806 0.509226 23.584614
5.815816 0.508374 23.456271
5.825826 0.507526 23.309179
5.835836 0.506680 23.143401
5.845846 0.505837 22.959006
5.855856 0.504997 22.756064
5.865866 0.504160 22.534652
5.875876 0.503325 22.294854
5.885886 0.502493 22.036757
5.895896 0.501664 21.760459
5.905906 0.500837 21.466065
5.915916 0.500013 21.153691
5.925926 0.499192 20.823464
5.935936 0.498374 20.475523
5.945946 0.497558 20.110023
5.955956 0.496744 19.727130
5.965966 0.495934 19.327030
5.975976 0.495126 18.909925
5.985986 0.494320 18.476036
5.995996 0.493517 18.025604
6.006006 0.492717 17.558894
6.016016 0.491919 17.076192
6.026026 0.491124 16.577807
6.036036 0.490331 16.064075
6.046046 0.489541 15.535358
6.056056 0.488754 14.992045
6.066066 0.487968 14.434552
6.076076 0.487186 13.863324
6.086086 0.486405 13.278838
6.096096 0.485628 12.681596
6.106106 0.484852 12.072132
6.116116 0.484080 11.451009
6.126126 0.483309 10.818821
6.136136 0.482541 10.176189
6.146146 0.481776 9.523764
6.156156 0.481012 8.862221
6.166166 0.480251 8.192265
6.176176 0.479493 7.514624
6.186186 0.478737 6.830048
6.196196 0.477983 6.139312
6.206206 0.477232 5.443206
6.216216 0.476483 4.742540
6.226226 0.475736 4.038137
6.236236 0.474991 3.330833
6.246246 0.474249 2.621473
6.256256 0.473509 1.910909
6.266266 0.472772 1.199995
6.276276 0.472036 0.489589
6.286286 0.471303 -0.219457
6.296296 0.470572 -0.926293
6.306306 0.469844 -1.630078
6.316316 0.469117 -2.329982
6.326326 0.468393 -3.025188
6.336336 0.467671 -3.714895
6.346346 0.466952 -4.398320
6.356356 0.466234 -5.074702
6.366366 0.465519 -5.743300
6.376376 0.464805 -6.403400
6.386386 0.464094 -7.054312
6.396396 0.463385 -7.695374
6.406406 0.462679 -8.325954
6.416416 0.461974 -8.945447
6.426426 0.461271 -9.553280
6.436436 0.460571 -10.148909
6.446446 0.459872 -10.731821
6.456456 0.459176 -11.301535
6.466466 0.458482 -11.857599
6.476476 0.457790 -12.399594
6.486486 0.457100 -12.927127
6.496496 0.456412 -13.439838
6.506507 0.455726 -13.937393
6.516517 0.455042 -14.419485
6.526527 0.454360 -14.885837
6.536537 0.453680 -15.336194
6.546547 0.453002 -15.770325
6.556557 0.452326 -16.188026
6.566567 0.451653 -16.589112
6.576577 0.450981 -16.973418
6.586587 0.450311 -17.340801
6.596597 0.449643 -17.691134
6.606607 0.448977 -18.024308
6.616617 0.448313 -18.340229
6.626627 0.447651 -18.638819
6.636637 0.446990 -18.920012
6.646647 0.446332 -19.183755
6.656657 0.445676 -19.430005
6.666667 0.445021 -19.658732
6.676677 0.444369 -19.869912
6.686687 0.443718 -20.063532
6.696697 0.443069 -20.239586
6.706707 0.442422 -20.398074
6.716717 0.441777 -20.539002
6.726727 0.441134 -20.662385
6.736737 0.440493 -20.768238
6.746747 0.439853 -20.856585
6.756757 0.439216 -20.927451
6.766767 0.438580 -20.980868
6.776777 0.437946 -21.016869
6.786787 0.437314 -21.035492
6.796797 0.436683 -21.036778
6.806807 0.436055 -21.020771
6.816817 0.435428 -20.987518
6.826827 0.434803 -20.937072
6.836837 0.434180 -20.869485
6.846847 0.433558 -20.784816
6.856857 0.432938 -20.683129
6.866867 0.432320 -20.564489
6.876877 0.431704 -20.428969
6.886887 0.431090 -20.276645
6.896897 0.430477 -20.107600
6.906907 0.429866 -19.921923
6.916917 0.429256 -19.719709
6.926927 0.428649 -19.501062
6.936937 0.428043 -19.266093
6.946947 0.427439 -19.014924
6.956957 0.426836 -18.747684
6.966967 0.426235 -18.464514
6.976977 0.425636 -18.165568
6.986987 0.425038 -17.851008
6.996997 0.424443 -17.521014
7.007007 0.423848 -17.175775
7.017017 0.423256 -16.815500
7.027027 0.422665 -16.440409
7.037037 0.422075 -16.050742
7.047047 0.421488 -15.646754
7.057057 0.420902 -15.228719
7.067067 0.420317 -14.796930
7.077077 0.419734 -14.351699
7.087087 0.419153 -13.893359
7.097097 0.418573 -13.422262
7.107107 0.417995 -12.938783
7.117117 0.417419 -12.443317
7.127127 0.416844 -11.936281
7.137137 0.416270 -11.418116
7.147147 0.415699 -10.889281
7.157157 0.415128 -10.350260
7.167167 0.414560 -9.801558
7.177177 0.413993 -9.243699
7.187187 0.413427 -8.677231
7.197197 0.412863 -8.102719
7.207207 0.412300 -7.520749
7.217217 0.411739 -6.931924
7.227227 0.411180 -6.336864
7.237237 0.410622 -5.736207
7.247247 0.410065 -5.130603
7.257257 0.409510 -4.520715
7.267267 0.408956 -3.907218
7.277277 0.408404 -3.290797
7.287287 0.407854 -2.672144
7.297297 0.407304 -2.051955
7.307307 0.406757 -1.430934
7.317317 0.406211 -0.809784
7.327327 0.405666 -0.189208
7.337337 0.405122 0.430093
7.347347 0.404581 1.047422
7.357357 0.404040 1.662086
7.367367 0.403501 2.273405
7.377377 0.402963 2.880703
7.387387 0.402427 3.483320
7.397397 0.401892 4.080607
7.407407 0.401359 4.671931
7.417417 0.400827 5.256675
7.427427 0.400297 5.834239
7.437437 0.399767 6.404042
7.447447 0.399240 6.965524
7.457457 0.398713 7.518143
7.467467 0.398188 8.061381
7.477477 0.397664 8.594741
7.487487 0.397142 9.117748
7.497497 0.396621 9.629950
7.507508 0.396102 10.130919
7.517518 0.395583 10.620247
7.527528 0.395066 11.097552
7.537538 0.394551 11.562474
7.547548 0.394037 12.014674
7.557558 0.393524 12.453835
7.567568 0.393012 12.879664
7.577578 0.392502 13.291885
7.587588 0.391993 13.690247
7.597598 0.391485 14.074513
7.607608 0.390979 14.444471
7.617618 0.390474 14.799922
7.627628 0.389970 15.140687
7.637638 0.389468 15.466603
7.647648 0.388966 15.777522
7.657658 0.388466 16.073313
7.667668 0.387968 16.353857
7.677678 0.387470 16.619050
7.687688 0.386974 16.868798
7.697698 0.386479 17.103020
7.707708 0.385986 17.321649
7.717718 0.385493 17.524623
7.727728 0.385002 17.711894
7.737738 0.384512 17.883421
7.747748 0.384024 18.039172
7.757758 0.383536 18.179123
7.767768 0.383050 18.303257
7.777778 0.382565 18.411565
7.787788 0.382081 18.504043
7.797798 0.381599 18.580695
7.807808 0.381118 18.641529
7.817818 0.380637 18.686562
7.827828 0.380159 18.715812
7.837838 0.379681 18.729306
7.847848 0.379204 18.727075
7.857858 0.378729 18.709156
7.867868 0.378255 18.675589
7.877878 0.377782 18.626422
7.887888 0.377310 18.561707
7.897898 0.376839 18.481502
7.907908 0.376370 18.385871
7.917918 0.375901 18.274883
7.927928 0.375434 18.148615
7.937938 0.374968 18.007149
7.947948 0.374503 17.850575
7.957958 0.374040 17.678990
7.967968 0.373577 17.492499
7.977978 0.373115 17.291215
7.987988 0.372655 17.075261
7.997998 0.372196 16.844767
8.008008 0.371738 16.599876
8.018018 0.371281 16.340739
8.028028 0.370825 16.067518
8.038038 0.370370 15.780389
8.048048 0.369917 15.479537
8.058058 0.369464 15.165162
8.068068 0.369013 14.837477
8.078078 0.368562 14.496707
8.088088 0.368113 14.143093
8.098098 0.367665 13.776892
8.108108 0.367218 13.398373
8.118118 0.366772 13.007825
8.128128 0.366327 12.605549
8.138138 0.365883 12.191866
8.148148 0.365440 11.767111
8.158158 0.364998 11.331638
8.168168 0.364558 10.885816
8.178178 0.364118 10.430033
8.188188 0.363679 9.964694
8.198198 0.363242 9.490219
8.208208 0.362805 9.007048
8.218218 0.362370 8.515633
8.228228 0.361935 8.016446
8.238238 0.361502 7.509973
8.248248 0.361070 6.996714
8.258258 0.360638 6.477185
8.268268 0.360208 5.951913
8.278278 0.359779 5.421439
8.288288 0.359350 4.886315
8.298298 0.358923 4.347103
8.308308 0.358497 3.804375
8.318318 0.358072 3.258710
8.328328 0.357647 2.710693
8.338338 0.357224 2.160916
8.348348 0.356802 1.609973
8.358358 0.356381 1.058461
8.368368 0.355960 0.506980
8.378378 0.355541 -0.043876
8.388388 0.355123 -0.593509
8.398398 0.354705 -1.141327
8.408408 0.354289 -1.686745
8.418418 0.353874 -2.229182
8.428428 0.353459 -2.768064
8.438438 0.353046 -3.302828
8.448448 0.352633 -3.832921
8.458458 0.352222 -4.357799
8.468468 0.351811 -4.876934
8.478478 0.351401 -5.389809
8.488488 0.350993 -5.895921
8.498498 0.350585 -6.394784
8.508509 0.350178 -6.885928
8.518519 0.349772 -7.368896
8.528529 0.349367 -7.843253
8.538539 0.348963 -8.308576
8.548549 0.348560 -8.764465
8.558559 0.348158 -9.210533
8.568569 0.347757 -9.646414
8.578579 0.347356 -10.071760
8.588589 0.346957 -10.486239
8.598599 0.346558 -10.889538
8.608609 0.346161 -11.281363
8.618619 0.345764 -11.661434
8.628629 0.345368 -12.029492
8.638639 0.344973 -12.385292
8.648649 0.344579 -12.728606
8.658659 0.344186 -13.059221
8.668669 0.343794 -13.376942
8.678679 0.343403 -13.681585
8.688689 0.343012 -13.972984
8.698699 0.342623 -14.250985
8.708709 0.342234 -14.515446
8.718719 0.341846 -14.766240
8.728729 0.341459 -15.003250
8.738739 0.341073 -15.226373
8.748749 0.340688 -15.435515
8.758759 0.340304 -15.630593
8.768769 0.339920 -15.811534
8.778779 0.339537 -15.978275
8.788789 0.339156 -16.130761
8.798799 0.338775 -16.268947
8.808809 0.338395 -16.392796
8.818819 0.338015 -16.502278
8.828829 0.337637 -16.597372
8.838839 0.337260 -16.678063
8.848849 0.336883 -16.744343
8.858859 0.336507 -16.796212
8.868869 0.336132 -16.833676
8.878879 0.335758 -16.856748
8.888889 0.335384 -16.865446
8.898899 0.335012 -16.859795
8.908909 0.334640 -16.839828
8.918919 0.334269 -16.805582
8.928929 0.333899 -16.757100
8.938939 0.333530 -16.694435
8.948949 0.333161 -16.617642
8.958959 0.332794 -16.526785
8.968969 0.332427 -16.421936
8.978979 0.332061 -16.303172
8.988989 0.331695 -16.170578
8.998999 0.331331 -16.024247
9.009009 0.330967 -15.864279
